"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_100_trial_0_contcorrect_True - current_best_fitness__MAX"
"52","-78.328125","-78.328125","-78.328125","-80.71875","-80.71875","-80.71875","-78.796875","-78.796875","-78.796875","-149.90625","-149.90625","-149.90625","-94.0703125","-94.0703125","-94.0703125","-110.1328125","-110.1328125","-110.1328125","-78.46875","-78.46875","-78.46875","-79.6171875","-79.6171875","-79.6171875","-83.3984375","-83.3984375","-83.3984375","-80.578125","-80.578125","-80.578125"
"53","-81.9375","-81.9375","-81.9375","-79.5","-79.5","-79.5","-78.4140625","-78.4140625","-78.4140625","-125.7421875","-125.7421875","-125.7421875","-87.4765625","-87.4765625","-87.4765625","-119.8828125","-119.8828125","-119.8828125","-79.46875","-79.46875","-79.46875","-79.9765625","-79.9765625","-79.9765625","-84.140625","-84.140625","-84.140625","-80.546875","-80.546875","-80.546875"
"54","-79.6171875","-79.6171875","-79.6171875","-80.8359375","-80.8359375","-80.8359375","-78.90625","-78.90625","-78.90625","-115.6171875","-115.6171875","-115.6171875","-90.1171875","-90.1171875","-90.1171875","-115.78125","-115.78125","-115.78125","-80.4375","-80.4375","-80.4375","-80.015625","-80.015625","-80.015625","-83.2265625","-83.2265625","-83.2265625","-78.765625","-78.765625","-78.765625"
"55","-80.9140625","-80.9140625","-80.9140625","-79.953125","-79.953125","-79.953125","-79.4765625","-79.4765625","-79.4765625","-114.3671875","-114.3671875","-114.3671875","-88.3359375","-88.3359375","-88.3359375","-115.453125","-115.453125","-115.453125","-79.375","-79.375","-79.375","-79.8203125","-79.8203125","-79.8203125","-83.1328125","-83.1328125","-83.1328125","-79.6015625","-79.6015625","-79.6015625"
"56","-78.53125","-78.53125","-78.53125","-77.6328125","-77.6328125","-77.6328125","-79.625","-79.625","-79.625","-109.2109375","-109.2109375","-109.2109375","-84.0078125","-84.0078125","-84.0078125","-109.65625","-109.65625","-109.65625","-78.921875","-78.921875","-78.921875","-80.375","-80.375","-80.375","-81.5390625","-81.5390625","-81.5390625","-79.8828125","-79.8828125","-79.8828125"
"57","-81.4921875","-81.4921875","-81.4921875","-79.0390625","-79.0390625","-79.0390625","-77.6796875","-77.6796875","-77.6796875","-107.53125","-107.53125","-107.53125","-91.234375","-91.234375","-91.234375","-117.3203125","-117.3203125","-117.3203125","-79.078125","-79.078125","-79.078125","-78.2109375","-78.2109375","-78.2109375","-82.4453125","-82.4453125","-82.4453125","-80.8359375","-80.8359375","-80.8359375"
"58","-80.046875","-80.046875","-80.046875","-78.734375","-78.734375","-78.734375","-79.0546875","-79.0546875","-79.0546875","-105.4921875","-105.4921875","-105.4921875","-85.796875","-85.796875","-85.796875","-120.21875","-120.21875","-120.21875","-79.2109375","-79.2109375","-79.2109375","-79.7109375","-79.7109375","-79.7109375","-83.1484375","-83.1484375","-83.1484375","-80.7109375","-80.7109375","-80.7109375"
"59","-79.625","-79.625","-79.625","-79.671875","-79.671875","-79.671875","-79.625","-79.625","-79.625","-101.3046875","-101.3046875","-101.3046875","-91.296875","-91.296875","-91.296875","-107.140625","-107.140625","-107.140625","-81.359375","-81.359375","-81.359375","-78.875","-78.875","-78.875","-80.7578125","-80.7578125","-80.7578125","-82.5625","-82.5625","-82.5625"
"60","-79.53125","-79.53125","-79.53125","-79.796875","-79.796875","-79.796875","-80.84375","-80.84375","-80.84375","-106.734375","-106.734375","-106.734375","-87.6171875","-87.6171875","-87.6171875","-113.015625","-113.015625","-113.015625","-81.328125","-81.328125","-81.328125","-80.8359375","-80.8359375","-80.8359375","-79.96875","-79.96875","-79.96875","-81.1875","-81.1875","-81.1875"
"61","-78.8671875","-78.8671875","-78.8671875","-81.484375","-81.484375","-81.484375","-77.9921875","-77.9921875","-77.9921875","-103.2890625","-103.2890625","-103.2890625","-86.625","-86.625","-86.625","-108.40625","-108.40625","-108.40625","-79.78125","-79.78125","-79.78125","-81.765625","-81.765625","-81.765625","-79.65625","-79.65625","-79.65625","-82.6171875","-82.6171875","-82.6171875"
"62","-80.9453125","-80.9453125","-80.9453125","-80.1953125","-80.1953125","-80.1953125","-78.203125","-78.203125","-78.203125","-102.890625","-102.890625","-102.890625","-91.15625","-91.15625","-91.15625","-107.5","-107.5","-107.5","-81.015625","-81.015625","-81.015625","-77.8671875","-77.8671875","-77.8671875","-80.1015625","-80.1015625","-80.1015625","-81.4296875","-81.4296875","-81.4296875"
"63","-79.2734375","-79.2734375","-79.2734375","-80.2890625","-80.2890625","-80.2890625","-77.828125","-77.828125","-77.828125","-102.796875","-102.796875","-102.796875","-94.1953125","-94.1953125","-94.1953125","-107.234375","-107.234375","-107.234375","-80.0234375","-80.0234375","-80.0234375","-79.546875","-79.546875","-79.546875","-82.921875","-82.921875","-82.921875","-82.2421875","-82.2421875","-82.2421875"
"64","-79.6171875","-79.6171875","-79.6171875","-79.453125","-79.453125","-79.453125","-78.640625","-78.640625","-78.640625","-109.578125","-109.578125","-109.578125","-89.1171875","-89.1171875","-89.1171875","-109.6484375","-109.6484375","-109.6484375","-79.671875","-79.671875","-79.671875","-80.3125","-80.3125","-80.3125","-79.875","-79.875","-79.875","-81.1328125","-81.1328125","-81.1328125"
"65","-79.9140625","-79.9140625","-79.9140625","-80.0390625","-80.0390625","-80.0390625","-80.2578125","-80.2578125","-80.2578125","-105.984375","-105.984375","-105.984375","-92.234375","-92.234375","-92.234375","-111.1796875","-111.1796875","-111.1796875","-80.8046875","-80.8046875","-80.8046875","-77.1875","-77.1875","-77.1875","-79.8984375","-79.8984375","-79.8984375","-82","-82","-82"
"66","-80.1875","-80.1875","-80.1875","-77.7265625","-77.7265625","-77.7265625","-78.5859375","-78.5859375","-78.5859375","-99.1171875","-99.1171875","-99.1171875","-92.1484375","-92.1484375","-92.1484375","-111.6015625","-111.6015625","-111.6015625","-79.2734375","-79.2734375","-79.2734375","-77.9375","-77.9375","-77.9375","-79.6953125","-79.6953125","-79.6953125","-80.40625","-80.40625","-80.40625"
"67","-77.5703125","-77.5703125","-77.5703125","-78.875","-78.875","-78.875","-79.5","-79.5","-79.5","-101.578125","-101.578125","-101.578125","-94","-94","-94","-113.0390625","-113.0390625","-113.0390625","-79.03125","-79.03125","-79.03125","-79.1015625","-79.1015625","-79.1015625","-79.53125","-79.53125","-79.53125","-80.6796875","-80.6796875","-80.6796875"
"68","-80.6640625","-80.6640625","-80.6640625","-79.4921875","-79.4921875","-79.4921875","-79.2734375","-79.2734375","-79.2734375","-103.8125","-103.8125","-103.8125","-89.65625","-89.65625","-89.65625","-110.171875","-110.171875","-110.171875","-80.125","-80.125","-80.125","-80","-80","-80","-82.9375","-82.9375","-82.9375","-83.09375","-83.09375","-83.09375"
"69","-79.578125","-79.578125","-79.578125","-81.109375","-81.109375","-81.109375","-77.1171875","-77.1171875","-77.1171875","-101.6171875","-101.6171875","-101.6171875","-91.7578125","-91.7578125","-91.7578125","-105.859375","-105.859375","-105.859375","-80.4140625","-80.4140625","-80.4140625","-82.171875","-82.171875","-82.171875","-82.96875","-82.96875","-82.96875","-81.2734375","-81.2734375","-81.2734375"
"70","-78.078125","-78.078125","-78.078125","-81.703125","-81.703125","-81.703125","-78.1015625","-78.1015625","-78.1015625","-104.6796875","-104.6796875","-104.6796875","-93.5390625","-93.5390625","-93.5390625","-104.9765625","-104.9765625","-104.9765625","-79.8828125","-79.8828125","-79.8828125","-78.9609375","-78.9609375","-78.9609375","-82.453125","-82.453125","-82.453125","-81.7265625","-81.7265625","-81.7265625"
"71","-79.1328125","-79.1328125","-79.1328125","-79.5625","-79.5625","-79.5625","-76.5625","-76.5625","-76.5625","-100.5625","-100.5625","-100.5625","-93.21875","-93.21875","-93.21875","-101.4609375","-101.4609375","-101.4609375","-80.1796875","-80.1796875","-80.1796875","-78.59375","-78.59375","-78.59375","-83.390625","-83.390625","-83.390625","-81.4140625","-81.4140625","-81.4140625"
"72","-79.1328125","-79.1328125","-79.1328125","-81.515625","-81.515625","-81.515625","-78.5","-78.5","-78.5","-106.953125","-106.953125","-106.953125","-93.1953125","-93.1953125","-93.1953125","-95.46875","-95.46875","-95.46875","-80.5","-80.5","-80.5","-80.1484375","-80.1484375","-80.1484375","-77.96875","-77.96875","-77.96875","-80.3125","-80.3125","-80.3125"
"73","-80.2890625","-80.2890625","-80.2890625","-80.7265625","-80.7265625","-80.7265625","-79.09375","-79.09375","-79.09375","-101.015625","-101.015625","-101.015625","-88.953125","-88.953125","-88.953125","-96.2109375","-96.2109375","-96.2109375","-79.3046875","-79.3046875","-79.3046875","-80.6796875","-80.6796875","-80.6796875","-82.5","-82.5","-82.5","-81.1171875","-81.1171875","-81.1171875"
"74","-80.90625","-80.90625","-80.90625","-79.8046875","-79.8046875","-79.8046875","-79.0546875","-79.0546875","-79.0546875","-104.5703125","-104.5703125","-104.5703125","-88.03125","-88.03125","-88.03125","-95.46875","-95.46875","-95.46875","-80.234375","-80.234375","-80.234375","-79.0625","-79.0625","-79.0625","-78.984375","-78.984375","-78.984375","-80.28125","-80.28125","-80.28125"
"75","-80.40625","-80.40625","-80.40625","-80.0703125","-80.0703125","-80.0703125","-79.703125","-79.703125","-79.703125","-100.375","-100.375","-100.375","-86.265625","-86.265625","-86.265625","-92.46875","-92.46875","-92.46875","-79.4375","-79.4375","-79.4375","-79.59375","-79.59375","-79.59375","-81.0078125","-81.0078125","-81.0078125","-80.5703125","-80.5703125","-80.5703125"
"76","-79.34375","-79.34375","-79.34375","-79.234375","-79.234375","-79.234375","-79.0625","-79.0625","-79.0625","-104.53125","-104.53125","-104.53125","-90.2421875","-90.2421875","-90.2421875","-89.34375","-89.34375","-89.34375","-80.1875","-80.1875","-80.1875","-80.3671875","-80.3671875","-80.3671875","-77.5546875","-77.5546875","-77.5546875","-80.5390625","-80.5390625","-80.5390625"
"77","-78.8515625","-78.8515625","-78.8515625","-78.3125","-78.3125","-78.3125","-78.859375","-78.859375","-78.859375","-103.328125","-103.328125","-103.328125","-90.8984375","-90.8984375","-90.8984375","-84.5859375","-84.5859375","-84.5859375","-81.3046875","-81.3046875","-81.3046875","-78.296875","-78.296875","-78.296875","-81.265625","-81.265625","-81.265625","-82.453125","-82.453125","-82.453125"
"78","-81.09375","-81.09375","-81.09375","-78.8515625","-78.8515625","-78.8515625","-77.6484375","-77.6484375","-77.6484375","-103.140625","-103.140625","-103.140625","-91.6875","-91.6875","-91.6875","-88.796875","-88.796875","-88.796875","-79.6796875","-79.6796875","-79.6796875","-77.9921875","-77.9921875","-77.9921875","-81.109375","-81.109375","-81.109375","-81.8359375","-81.8359375","-81.8359375"
"79","-79.4609375","-79.4609375","-79.4609375","-79.546875","-79.546875","-79.546875","-79.03125","-79.03125","-79.03125","-100.3203125","-100.3203125","-100.3203125","-93.0625","-93.0625","-93.0625","-87.078125","-87.078125","-87.078125","-81.484375","-81.484375","-81.484375","-77.1171875","-77.1171875","-77.1171875","-79.34375","-79.34375","-79.34375","-80.75","-80.75","-80.75"
"80","-79.15625","-79.15625","-79.15625","-78.96875","-78.96875","-78.96875","-79.5390625","-79.5390625","-79.5390625","-96.3515625","-96.3515625","-96.3515625","-89.4765625","-89.4765625","-89.4765625","-80.8515625","-80.8515625","-80.8515625","-77.9453125","-77.9453125","-77.9453125","-76.9765625","-76.9765625","-76.9765625","-79.71875","-79.71875","-79.71875","-81.0234375","-81.0234375","-81.0234375"
"81","-79.8125","-79.8125","-79.8125","-78.921875","-78.921875","-78.921875","-81.21875","-81.21875","-81.21875","-95.6484375","-95.6484375","-95.6484375","-93.40625","-93.40625","-93.40625","-81.1328125","-81.1328125","-81.1328125","-79.65625","-79.65625","-79.65625","-80.4140625","-80.4140625","-80.4140625","-80.390625","-80.390625","-80.390625","-82.1953125","-82.1953125","-82.1953125"
"82","-78.4765625","-78.4765625","-78.4765625","-78.7109375","-78.7109375","-78.7109375","-80.2734375","-80.2734375","-80.2734375","-98.546875","-98.546875","-98.546875","-88.1875","-88.1875","-88.1875","-80.6953125","-80.6953125","-80.6953125","-79.0390625","-79.0390625","-79.0390625","-79.125","-79.125","-79.125","-80.8046875","-80.8046875","-80.8046875","-83.9375","-83.9375","-83.9375"
"83","-80.1875","-80.1875","-80.1875","-79.7578125","-79.7578125","-79.7578125","-81.7109375","-81.7109375","-81.7109375","-94.3125","-94.3125","-94.3125","-94.765625","-94.765625","-94.765625","-84.2421875","-84.2421875","-84.2421875","-78.6875","-78.6875","-78.6875","-80.140625","-80.140625","-80.140625","-79.140625","-79.140625","-79.140625","-79.421875","-79.421875","-79.421875"
"84","-78.9375","-78.9375","-78.9375","-78.671875","-78.671875","-78.671875","-77.6796875","-77.6796875","-77.6796875","-91.5703125","-91.5703125","-91.5703125","-91.265625","-91.265625","-91.265625","-88.140625","-88.140625","-88.140625","-78.3359375","-78.3359375","-78.3359375","-78.1015625","-78.1015625","-78.1015625","-79.328125","-79.328125","-79.328125","-81.140625","-81.140625","-81.140625"
"85","-79.984375","-79.984375","-79.984375","-80.734375","-80.734375","-80.734375","-79.4140625","-79.4140625","-79.4140625","-97.09375","-97.09375","-97.09375","-90.796875","-90.796875","-90.796875","-85.4921875","-85.4921875","-85.4921875","-79.6328125","-79.6328125","-79.6328125","-78.5703125","-78.5703125","-78.5703125","-80.734375","-80.734375","-80.734375","-82.65625","-82.65625","-82.65625"
"86","-79.4140625","-79.4140625","-79.4140625","-79.84375","-79.84375","-79.84375","-80.3671875","-80.3671875","-80.3671875","-95.4609375","-95.4609375","-95.4609375","-91.015625","-91.015625","-91.015625","-81.734375","-81.734375","-81.734375","-79.5390625","-79.5390625","-79.5390625","-77.484375","-77.484375","-77.484375","-80.90625","-80.90625","-80.90625","-80.6953125","-80.6953125","-80.6953125"
"87","-79.296875","-79.296875","-79.296875","-79.046875","-79.046875","-79.046875","-79.6328125","-79.6328125","-79.6328125","-95.4453125","-95.4453125","-95.4453125","-90.46875","-90.46875","-90.46875","-84.0546875","-84.0546875","-84.0546875","-78.9609375","-78.9609375","-78.9609375","-77.1875","-77.1875","-77.1875","-80.265625","-80.265625","-80.265625","-82.390625","-82.390625","-82.390625"
"88","-78.9296875","-78.9296875","-78.9296875","-80.609375","-80.609375","-80.609375","-81.8359375","-81.8359375","-81.8359375","-86.859375","-86.859375","-86.859375","-91.703125","-91.703125","-91.703125","-84.6171875","-84.6171875","-84.6171875","-79.5546875","-79.5546875","-79.5546875","-78.0703125","-78.0703125","-78.0703125","-78.84375","-78.84375","-78.84375","-82.6484375","-82.6484375","-82.6484375"
"89","-78.625","-78.625","-78.625","-78.3359375","-78.3359375","-78.3359375","-80.90625","-80.90625","-80.90625","-93.3671875","-93.3671875","-93.3671875","-89.796875","-89.796875","-89.796875","-82.609375","-82.609375","-82.609375","-77.2890625","-77.2890625","-77.2890625","-79.0078125","-79.0078125","-79.0078125","-82.375","-82.375","-82.375","-80.953125","-80.953125","-80.953125"
"90","-77.71875","-77.71875","-77.71875","-81.609375","-81.609375","-81.609375","-80.34375","-80.34375","-80.34375","-91.4921875","-91.4921875","-91.4921875","-88.8203125","-88.8203125","-88.8203125","-80.5234375","-80.5234375","-80.5234375","-78.1484375","-78.1484375","-78.1484375","-80.5546875","-80.5546875","-80.5546875","-82.328125","-82.328125","-82.328125","-83.90625","-83.90625","-83.90625"
"91","-78.5390625","-78.5390625","-78.5390625","-78.3671875","-78.3671875","-78.3671875","-79.2578125","-79.2578125","-79.2578125","-88.671875","-88.671875","-88.671875","-91.0625","-91.0625","-91.0625","-83.6953125","-83.6953125","-83.6953125","-75.6640625","-75.6640625","-75.6640625","-78.4296875","-78.4296875","-78.4296875","-82.59375","-82.59375","-82.59375","-80.0859375","-80.0859375","-80.0859375"
"92","-78.09375","-78.09375","-78.09375","-79.8984375","-79.8984375","-79.8984375","-83.484375","-83.484375","-83.484375","-93.28125","-93.28125","-93.28125","-89.6328125","-89.6328125","-89.6328125","-85.265625","-85.265625","-85.265625","-77.4296875","-77.4296875","-77.4296875","-79.53125","-79.53125","-79.53125","-81.875","-81.875","-81.875","-81.3359375","-81.3359375","-81.3359375"
"93","-81.09375","-81.09375","-81.09375","-79.4140625","-79.4140625","-79.4140625","-82.078125","-82.078125","-82.078125","-87.7265625","-87.7265625","-87.7265625","-90.5234375","-90.5234375","-90.5234375","-81.921875","-81.921875","-81.921875","-79.125","-79.125","-79.125","-77.09375","-77.09375","-77.09375","-82.2421875","-82.2421875","-82.2421875","-82.265625","-82.265625","-82.265625"
"94","-80.3046875","-80.3046875","-80.3046875","-80.875","-80.875","-80.875","-82.7890625","-82.7890625","-82.7890625","-91.9765625","-91.9765625","-91.9765625","-88.9609375","-88.9609375","-88.9609375","-81.84375","-81.84375","-81.84375","-78.5703125","-78.5703125","-78.5703125","-78.90625","-78.90625","-78.90625","-82.3046875","-82.3046875","-82.3046875","-79.859375","-79.859375","-79.859375"
"95","-78.2109375","-78.2109375","-78.2109375","-79.546875","-79.546875","-79.546875","-82.4765625","-82.4765625","-82.4765625","-88.25","-88.25","-88.25","-91.2890625","-91.2890625","-91.2890625","-87.7578125","-87.7578125","-87.7578125","-77.9765625","-77.9765625","-77.9765625","-79.6796875","-79.6796875","-79.6796875","-82.53125","-82.53125","-82.53125","-81.7578125","-81.7578125","-81.7578125"
"96","-81.65625","-81.65625","-81.65625","-78.6953125","-78.6953125","-78.6953125","-83.421875","-83.421875","-83.421875","-86.7265625","-86.7265625","-86.7265625","-92.5546875","-92.5546875","-92.5546875","-87.0703125","-87.0703125","-87.0703125","-77.0546875","-77.0546875","-77.0546875","-79.0625","-79.0625","-79.0625","-82.9375","-82.9375","-82.9375","-83.34375","-83.34375","-83.34375"
"97","-81.9765625","-81.9765625","-81.9765625","-78.8671875","-78.8671875","-78.8671875","-80.65625","-80.65625","-80.65625","-91.640625","-91.640625","-91.640625","-89.890625","-89.890625","-89.890625","-85.7421875","-85.7421875","-85.7421875","-78.9765625","-78.9765625","-78.9765625","-78.3671875","-78.3671875","-78.3671875","-81.8671875","-81.8671875","-81.8671875","-83.921875","-83.921875","-83.921875"
"98","-79.2265625","-79.2265625","-79.2265625","-79.640625","-79.640625","-79.640625","-81.734375","-81.734375","-81.734375","-83.1484375","-83.1484375","-83.1484375","-89.1171875","-89.1171875","-89.1171875","-84.8125","-84.8125","-84.8125","-76.296875","-76.296875","-76.296875","-78.3046875","-78.3046875","-78.3046875","-81.328125","-81.328125","-81.328125","-81.515625","-81.515625","-81.515625"
"99","-79.6328125","-79.6328125","-79.6328125","-79.140625","-79.140625","-79.140625","-83.15625","-83.15625","-83.15625","-88.4453125","-88.4453125","-88.4453125","-92.3046875","-92.3046875","-92.3046875","-82.890625","-82.890625","-82.890625","-78.7734375","-78.7734375","-78.7734375","-81.9296875","-81.9296875","-81.9296875","-82.4140625","-82.4140625","-82.4140625","-84.3203125","-84.3203125","-84.3203125"
"100","-80.546875","-80.546875","-80.546875","-77.421875","-77.421875","-77.421875","-82.234375","-82.234375","-82.234375","-83.28125","-83.28125","-83.28125","-91.3046875","-91.3046875","-91.3046875","-84.078125","-84.078125","-84.078125","-78.90625","-78.90625","-78.90625","-82.046875","-82.046875","-82.046875","-81.65625","-81.65625","-81.65625","-82.1875","-82.1875","-82.1875"
"101","-200","-200","-200","-200","-200","-200","-100.140625","-100.140625","-100.140625","-200","-200","-200","-126.953125","-126.953125","-126.953125","-200","-200","-200","-195.1328125","-195.1328125","-195.1328125","-200","-200","-200","-93.9921875","-93.9921875","-93.9921875","-170.8203125","-170.8203125","-170.8203125"
"102","-200","-200","-200","-200","-200","-200","-98.7421875","-98.7421875","-98.7421875","-200","-200","-200","-122.1484375","-122.1484375","-122.1484375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-95.625","-95.625","-95.625","-165.546875","-165.546875","-165.546875"
"103","-200","-200","-200","-200","-200","-200","-95.2421875","-95.2421875","-95.2421875","-181.1640625","-181.1640625","-181.1640625","-127.6953125","-127.6953125","-127.6953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.5859375","-90.5859375","-90.5859375","-173.421875","-173.421875","-173.421875"
"104","-200","-200","-200","-200","-200","-200","-98.40625","-98.40625","-98.40625","-191.859375","-191.859375","-191.859375","-125.3671875","-125.3671875","-125.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-92.5390625","-92.5390625","-92.5390625","-176.9453125","-176.9453125","-176.9453125"
